video_id,url,title,channel,description,published_at,position,duration_sec,has_captions,caption_langs,chapters,num_chapters,topic_tag,local_audio_path,local_transcript_path,embedding_status
gMAHXrty6wI,https://www.youtube.com/watch?v=gMAHXrty6wI,Charts in Excel | Excel Tutorials for Beginners,Alex The Analyst,"Excel is one of the most used skills in the data world. In this series we will be walking through all of the most important topics that Data Analysts need to know in order to be proficient in Excel.

Excel Charts Template: https://github.com/AlexTheAnalyst/Excel-Tutorial/blob/main/Excel%20Charts%20Tutorial%20File.xlsx

Udemy Excel Courses:
Pivot Tables in Excel: https://bit.ly/3ffIxk1
Visualizations and Charts in Excel: https://bit.ly/3qesfyu
All Excel Essentials: https://bit.ly/3JRlJ8B

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
GitHub: https://github.com/AlexTheAnalyst
Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:04:58Z,24,911,False,,,0,Excel,data\videos\gMAHXrty6wI.webm,data\transcripts\gMAHXrty6wI.txt,ready
_jmiEGZ6PIY,https://www.youtube.com/watch?v=_jmiEGZ6PIY,Cleaning Data in Excel | Excel Tutorials for Beginners,Alex The Analyst,"Take my Full Excel for Data Analytics Course! https://www.analystbuilder.com/courses/excel-for-data-analytics

Excel is one of the most used skills in the data world. In this series we will be walking through all of the most important topics that Data Analysts need to know in order to be proficient in Excel.

Excel Data Cleaning File: 
https://github.com/AlexTheAnalyst/Excel-Tutorial/blob/main/Data%20Cleaning%20Excel%20Tutorial.xlsx

Unlocked by Z by HP:
Click this link (https://www.clkmg.com/learnmedia/alexfreberg) to participate in the data challenges and have a chance to win the prizes! And don't forget to RSVP for the hackathon on Saturday, March 12th from 7am PST/8:30am IST until 1pm PST/2:30am IST: https://hopin.com/events/hp-hackathon (Spots limited)

""No purchase necessary.  Ends April 30, 2022. See official rules at www.hp.com/us-en/workstations/industries/data-science/unlocked-with-z/rules.html for how to enter, eligibility, odds, prize details, and restrictions. ""
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
GitHub: https://github.com/AlexTheAnalyst
Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:04:58Z,25,1264,False,,,0,Excel,data\videos\_jmiEGZ6PIY.webm,data\transcripts\_jmiEGZ6PIY.txt,ready
opJgMj1IUrc,https://www.youtube.com/watch?v=opJgMj1IUrc,Full Project in Excel | Excel Tutorials for Beginners,Alex The Analyst,"Take my Full Excel for Data Analytics Course! https://www.analystbuilder.com/courses/excel-for-data-analytics

In this video we walk through the data cleaning process and dashboard creation in Excel.

Excel Dataset: https://github.com/AlexTheAnalyst/Excel-Tutorial/blob/main/Excel%20Project%20Dataset.xlsx
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
GitHub: https://github.com/AlexTheAnalyst
Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:04:58Z,26,2450,False,,,0,Non-Lesson,,,not-ready
6xv1KvCMF1Q,https://www.youtube.com/watch?v=6xv1KvCMF1Q,How to Install Tableau and Create First Visualization | Tableau Tutorials for Beginners,Alex The Analyst,"Check out my Full Tableau Course Here: https://www.analystbuilder.com/courses/tableau-for-data-visualization

This is our first of 5 tutorials on Tableau. In this series we will learn the UI of tableau as well as how to effectively create visualizations and dashboards. 

Tableau Download: https://public.tableau.com/en-us/s/download

Dataset: https://www.kaggle.com/gregorut/videogamesales

Favorite Tableau Courses:
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN
Tableau A-Z - http://bit.ly/385lYvN

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
GitHub: https://github.com/AlexTheAnalyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:11Z,27,1024,False,,,0,Tableau,data\videos\6xv1KvCMF1Q.webm,data\transcripts\6xv1KvCMF1Q.txt,ready
f6qxxtWkaUg,https://www.youtube.com/watch?v=f6qxxtWkaUg,How to use Calculated Fields and Bins in Tableau | Tableau Tutorials for Beginners,Alex The Analyst,"Check out my Full Tableau Course Here: https://www.analystbuilder.com/courses/tableau-for-data-visualization

This is our second of 5 tutorials on Tableau. In this series we will learn the UI of tableau as well as how to effectively create visualizations and dashboards. 

Dataset: https://www.kaggle.com/gregorut/videogamesales

Favorite Tableau Courses:
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN
Tableau A-Z - http://bit.ly/385lYvN

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
GitHub: https://github.com/AlexTheAnalyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:11Z,28,385,False,,,0,Tableau,data\videos\f6qxxtWkaUg.webm,data\transcripts\f6qxxtWkaUg.txt,ready
ebjDwX8sUMk,https://www.youtube.com/watch?v=ebjDwX8sUMk,How to Create Visualizations in Tableau | Tableau Tutorials for Beginners,Alex The Analyst,"Check out my Full Tableau Course Here: https://www.analystbuilder.com/courses/tableau-for-data-visualization

This is our third of 5 tutorials on Tableau. In this series we will learn the UI of tableau as well as how to effectively create visualizations and dashboards. 

Alteryx Sign Up Link: https://bit.ly/2Y7ZzeM

Dataset: 
https://www.kaggle.com/gregorut/videogamesales
https://www.kaggle.com/starbucks/store-locations

Favorite Tableau Courses:
Tableau Data Visualization - https://bit.ly/3rpoHII
Tableau A-Z - http://bit.ly/385lYvN

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

Coursera Courses:
Google Data Analyst Certification: http://bit.ly/3cnv9J1
Data Analysis with Python - https://bit.ly/3geiVDG
Data Analysis Specialization - https://bit.ly/3xS80YM
Tableau Data Visualization - https://bit.ly/3rpoHII

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
GitHub: https://github.com/AlexTheAnalyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:11Z,29,845,False,,,0,Tableau,data\videos\ebjDwX8sUMk.webm,data\transcripts\ebjDwX8sUMk.txt,ready
A4SVUF-fTwc,https://www.youtube.com/watch?v=A4SVUF-fTwc,How to use Joins in Tableau | Tableau Tutorials for Beginners,Alex The Analyst,"Check out my Full Tableau Course Here: https://www.analystbuilder.com/courses/tableau-for-data-visualization

This is our fourth of 5 tutorials on Tableau. In this series we will learn the UI of tableau as well as how to effectively create visualizations and dashboards. 

Excel File: https://github.com/AlexTheAnalyst/PortfolioProjects/blob/main/Tableau%20Joins%20File.xlsx

Favorite Tableau Course:
Tableau A-Z - https://coursera.pxf.io/MXYqaN

Joins video in SQL: https://www.youtube.com/watch?v=9URM1_2S0ho

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
GitHub: https://github.com/AlexTheAnalyst
Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:11Z,30,869,False,,,0,Tableau,data\videos\A4SVUF-fTwc.webm,data\transcripts\A4SVUF-fTwc.txt,ready
zOR0-nygfDE,https://www.youtube.com/watch?v=zOR0-nygfDE,Full Beginner Project in Tableau | Tableau Tutorials for Beginners,Alex The Analyst,"Check out my Full Tableau Course Here: https://www.analystbuilder.com/courses/tableau-for-data-visualization

This is our 5th of 5 tutorials on Tableau. In this series we will learn the UI of tableau as well as how to effectively create visualizations and dashboards. This project is meant for beginners to get their feet wet and go from there onto bigger and better projects.

Excel File: 
https://www.kaggle.com/alexanderfreberg/airbnb-listings-2016-dataset
*File was too large for GitHub so I put it in Kaggle as a workbook*

To Get Up To Date Data: 
http://insideairbnb.com/get-the-data.html

Final Tableau Dashboard: 
https://public.tableau.com/app/profile/alexander.freberg/viz/AirBnBFullProject/Dashboard1

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
GitHub: https://github.com/AlexTheAnalyst
Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:11Z,31,2658,False,,,0,Non-Lesson,,,not-ready
g0m5sEHPU-s,https://www.youtube.com/watch?v=g0m5sEHPU-s,How to Install Power BI | Building First Visualization | Microsoft Power BI for Beginners,Alex The Analyst,"💻Take my Full Power BI Course Here: https://www.analystbuilder.com/courses/microsoft-power-bi-desktop-for-business-intelligence

In this series we will be walking through the basics of Microsoft Power BI. In this video we will be walking through how to download Power BI, import our dataset, and create our first visualization.

Download Microsoft Power BI: https://powerbi.microsoft.com/en-us/downloads/

Download Apocalypse Dataset: https://github.com/AlexTheAnalyst/Power-BI/blob/main/Apocolypse%20Food%20Prep.xlsx

Recommended Power BI Courses on Udemy:
Power BI for Business Intelligence - https://bit.ly/3Nfi59i
Power BI A-Z - https://bit.ly/3MkpYKw

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

Patreon Page - https://www.patreon.com/AlexTheAnalyst

Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
Website: AlexTheAnalyst.com
GitHub: https://github.com/AlexTheAnalyst
Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
1:10 Download Power BI Desktop
1:52 Import Data
3:12 Intro to Power Query
5:24 Looking at User Interface
7:30 Building First Visualization
12:17 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:23Z,32,770,False,,"[{'title': 'Intro', 'start': 0, 'end': 70}, {'title': 'Download Power BI Desktop', 'start': 70, 'end': 112}, {'title': 'Import Data', 'start': 112, 'end': 192}, {'title': 'Intro to Power Query', 'start': 192, 'end': 324}, {'title': 'Looking at User Interface', 'start': 324, 'end': 450}, {'title': 'Building First Visualization', 'start': 450, 'end': 737}, {'title': 'Outro', 'start': 737, 'end': None}]",7,Power BI,data\videos\g0m5sEHPU-s.webm,data\transcripts\g0m5sEHPU-s.txt,ready
gP-AxNi6uxo,https://www.youtube.com/watch?v=gP-AxNi6uxo,How to use Power Query in Power BI | Microsoft Power BI for Beginners,Alex The Analyst,"💻Take my Full Power BI Course Here: https://www.analystbuilder.com/courses/microsoft-power-bi-desktop-for-business-intelligence

In this series we will be walking through the basics of Microsoft Power BI. In this video we will be walking through how to use the Power Query Editor in Power BI.

Download Microsoft Power BI: https://powerbi.microsoft.com/en-us/downloads/

Download Apocalypse Dataset: https://github.com/AlexTheAnalyst/Power-BI/blob/main/Apocolypse%20Food%20Prep%20-%20Power%20Query%20Editor%20Tutorial.xlsx

Favorite Power BI Courses:
Power BI for Business Intelligence - https://bit.ly/3Nfi59i
Power BI A-Z - https://bit.ly/3MkpYKw
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
0:29 Looking at the Data
1:45 Load data into Power Query
2:32 Power Query UI
5:26 Removing Rows
6:17 Changing the Headers
6:49 Changing Data Types
8:00 Removing Rows with ""x"" Value
8:58 Removing Columns
9:25 Pivoting/Unpivoting
12:15 Saving Transformation
12:44 Outro


*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:23Z,33,787,False,,"[{'title': 'Intro', 'start': 0, 'end': 29}, {'title': 'Looking at the Data', 'start': 29, 'end': 105}, {'title': 'Load data into Power Query', 'start': 105, 'end': 152}, {'title': 'Power Query UI', 'start': 152, 'end': 326}, {'title': 'Removing Rows', 'start': 326, 'end': 377}, {'title': 'Changing the Headers', 'start': 377, 'end': 409}, {'title': 'Changing Data Types', 'start': 409, 'end': 480}, {'title': 'Removing Rows with ""x"" Value', 'start': 480, 'end': 538}, {'title': 'Removing Columns', 'start': 538, 'end': 565}, {'title': 'Pivoting/Unpivoting', 'start': 565, 'end': 735}, {'title': 'Saving Transformation', 'start': 735, 'end': 764}, {'title': 'Outro', 'start': 764, 'end': None}]",12,Power BI,data\videos\gP-AxNi6uxo.webm,data\transcripts\gP-AxNi6uxo.txt,ready
sW5LoDA1ssM,https://www.youtube.com/watch?v=sW5LoDA1ssM,How to Create and Manage Relationships in Power BI | Microsoft Power BI for Beginners,Alex The Analyst,"💻Take my Full Power BI Course Here: https://www.analystbuilder.com/courses/microsoft-power-bi-desktop-for-business-intelligence

In this series we will be walking through the basics of Microsoft Power BI. In this video we will be walking through how to manage relationships in Power BI.

Download Microsoft Power BI: https://powerbi.microsoft.com/en-us/downloads/

Download Apocalypse Dataset: https://github.com/AlexTheAnalyst/Power-BI/blob/main/Apocolypse%20Food%20Prep%20-%20Relationship%20Tutorial.xlsx

Favorite Power BI Courses:
Power BI for Business Intelligence - https://bit.ly/3Nfi59i
Power BI A-Z - https://bit.ly/3MkpYKw

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
0:30 Taking a look at the Data
1:29 Loading Data into Power BI
2:02 Auto-Generated Relationships
3:45 Cardinality
4:32 Cross Filter Direction
6:28 Making Relationship Active
6:58 Building Relationships from Scratch
7:58 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:23Z,34,516,False,,"[{'title': 'Intro', 'start': 0, 'end': 30}, {'title': 'Taking a look at the Data', 'start': 30, 'end': 89}, {'title': 'Loading Data into Power BI', 'start': 89, 'end': 122}, {'title': 'Auto-Generated Relationships', 'start': 122, 'end': 225}, {'title': 'Cardinality', 'start': 225, 'end': 272}, {'title': 'Cross Filter Direction', 'start': 272, 'end': 388}, {'title': 'Making Relationship Active', 'start': 388, 'end': 418}, {'title': 'Building Relationships from Scratch', 'start': 418, 'end': 478}, {'title': 'Outro', 'start': 478, 'end': None}]",9,Power BI,data\videos\sW5LoDA1ssM.webm,data\transcripts\sW5LoDA1ssM.txt,ready
vcijg0gUXSg,https://www.youtube.com/watch?v=vcijg0gUXSg,How to use DAX in Power BI | Microsoft Power BI for Beginners,Alex The Analyst,"💻Take my Full Power BI Course Here: https://www.analystbuilder.com/courses/microsoft-power-bi-desktop-for-business-intelligence

In this series we will be walking through the basics of Microsoft Power BI. In this video we will be walking through how to use DAX in Power BI.

Download Microsoft Power BI: https://powerbi.microsoft.com/en-us/downloads/

Download Apocalypse Dataset: https://github.com/AlexTheAnalyst/Power-BI/blob/main/Apocolypse%20Food%20Prep%20-%20DAX%20Tutorial.xlsx

Favorite Power BI Courses:
Power BI for Business Intelligence - https://bit.ly/3Nfi59i
Power BI A-Z - https://bit.ly/3MkpYKw
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
0:35 Looking at the Data
1:08 Creating a Measure
1:43 DAX - Count
3:30 DAX - SUM
4:43 SUM vs SUMx
10:19 DAX - Date Functions
13:50 DAX - If Statement
14:55 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:23Z,35,944,False,,"[{'title': 'Intro', 'start': 0, 'end': 35}, {'title': 'Looking at the Data', 'start': 35, 'end': 68}, {'title': 'Creating a Measure', 'start': 68, 'end': 103}, {'title': 'DAX - Count', 'start': 103, 'end': 210}, {'title': 'DAX - SUM', 'start': 210, 'end': 283}, {'title': 'SUM vs SUMx', 'start': 283, 'end': 619}, {'title': 'DAX - Date Functions', 'start': 619, 'end': 830}, {'title': 'DAX - If Statement', 'start': 830, 'end': 895}, {'title': 'Outro', 'start': 895, 'end': None}]",9,Power BI,data\videos\vcijg0gUXSg.webm,data\transcripts\vcijg0gUXSg.txt,ready
